,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id0784167,2016-01-25 16:00:28,2016-01-25 16:06:48,380,42445617,42434148,0,1359,27,226,id0784167,0.0046,94.51369484137989,3.0781,999999,2,226,3.0781,1,0,-73.9897482,40.7155607,-73.98309,40.726666
1,id0469451,2016-01-25 16:01:49,2016-01-25 16:02:31,42,42435687,42435687,0,0,108,0,id0469451,0.0046,0.0,0.0,999999,6,0,0.0,1,0,-73.9856481,40.7629156,-73.9856481,40.7629156
2,id1626179,2016-01-25 16:01:54,2016-01-25 16:16:47,893,42445011,42436414,0,2717,113,452,id1626179,0.0046,188.93645951258398,6.1547,999999,7,452,6.1547,1,0,-73.992139,40.7591031,-74.0057682,40.7372197
3,id2115275,2016-01-25 16:02:18,2016-01-25 16:09:04,406,42448326,42432825,0,1387,137,231,id2115275,0.0046,96.41681026056042,3.1430999999999996,999999,8,231,3.1430999999999996,1,0,-73.9619539,40.7596232,-73.9723653,40.7622945
4,id1070083,2016-01-25 16:02:35,2016-01-25 16:28:40,1565,42453310,42430347,0,2627,154,437,id1070083,0.0046,182.6815322339876,5.950699999999999,999999,10,437,5.950699999999999,1,0,-73.9872419,40.7388764,-73.9822537,40.7573902
5,id3174712,2016-01-25 16:02:56,2016-01-25 16:18:01,905,42428283,42428588,0,2447,175,407,id3174712,0.0046,170.17167767679484,5.5427,999999,12,407,5.5427,1,0,-73.9866613,40.755051,-73.9822863,40.7726558
6,id0670914,2016-01-25 16:03:02,2016-01-25 16:27:51,1489,42432246,42438886,0,5070,181,845,id0670914,0.0046,352.3609033609307,11.492,999999,150,866,10.035792083999999,20,0,-73.9977531,40.7168256,-73.9743304,40.756516
7,id0031716,2016-01-25 16:03:44,2016-01-25 16:13:03,559,42428065,42442417,0,1198,223,199,id0031716,0.0046,83.3457559100822,2.7123999999999997,999999,17,199,2.7123999999999997,1,0,-73.9805809,40.7832069,-73.9834857,40.77604
8,id3817322,2016-01-25 16:03:44,2016-01-25 16:22:05,1101,42443332,42445001,0,2320,223,386,id3817322,0.0046,161.32384931658402,5.2556,999999,18,386,5.2556,1,0,-73.9797528,40.7761092,-73.9930728,40.75784
9,id0751251,2016-01-25 16:04:08,2016-01-25 16:17:18,790,42430535,42437401,0,1608,247,268,id0751251,0.0046,111.7547007109224,3.6448,999999,19,268,3.6448,1,0,-74.0034103,40.714128,-74.0163751,40.7100848
