,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id3881767,2016-01-28 06:53:57,2016-01-28 07:02:41,524,7280430895,4443775465,0,1928,1417,321,id3881767,0.0046,134.03730410231464,4.3686,999999,430,390,4.270745723999999,21,0,-73.9978539,40.7614297,-73.9948451,40.7502936
1,id3230353,2016-01-28 06:41:14,2016-01-28 06:47:55,401,42431490,4443775465,0,2105,654,350,id3230353,0.0046,146.40295401812847,4.7675,999999,280,350,4.401137352,20,1,-73.99312,40.736691,-73.9948451,40.7502936
2,id2786216,2016-01-28 06:30:44,2016-01-28 06:39:01,497,42427762,4597668042,0,2940,24,490,id2786216,0.0046,204.3276244341492,6.664,999999,219,518,5.883651084,20,0,-73.973478,40.7636614,-73.985486,40.7414834
3,id2686469,2016-01-28 06:31:33,2016-01-28 06:42:53,680,42431037,42436492,0,3787,73,631,id2686469,0.0046,263.21487102313114,8.5831,999999,381,645,8.027694263999999,21,0,-73.9778516,40.7888855,-73.9559988,40.7678043
4,id2574803,2016-01-28 06:42:09,2016-01-28 06:55:42,813,42431037,42434074,0,4396,709,732,id2574803,0.0046,305.6041718762077,9.9612,999999,442,808,9.298163712000001,32,1,-73.9778516,40.7888855,-73.9774351,40.7553817
5,id0352002,2016-01-28 06:36:52,2016-01-28 06:44:46,474,4461990857,42448701,0,1817,392,302,id0352002,0.0046,126.38718672661997,4.1147,999999,22,302,4.1147,1,0,-73.9910985,40.7503422,-73.983148,40.7388264
6,id2230158,2016-01-28 06:44:32,2016-01-28 06:50:57,385,4461990857,42440153,0,2112,852,352,id2230158,0.0046,146.78229347106225,4.7872,999999,48,352,4.7872,1,0,-73.9910985,40.7503422,-73.9772064,40.7585437
7,id3694452,2016-01-28 06:42:46,2016-01-28 06:48:04,318,42435657,42440153,0,1663,746,277,id3694452,0.0046,115.59858724825607,3.7687,999999,402,291,3.712752432,21,0,-73.9907278,40.7559486,-73.9772064,40.7585437
8,id0971519,2016-01-28 06:50:32,2016-01-28 06:53:50,198,4461990857,42435657,0,1149,1212,191,id0971519,0.0046,79.91886452465498,2.6021,999999,81,191,2.6021,1,0,-73.9910985,40.7503422,-73.9907278,40.7559486
9,id3436676,2016-01-28 06:32:55,2016-01-28 06:45:44,769,42437663,373880031,0,4967,155,827,id3436676,0.0046,345.3096414774941,11.2547,999999,425,961,10.587939696,21,0,-73.9963173,40.7534073,-74.0139365,40.7137964
10,id0120023,2016-01-28 06:32:57,2016-01-28 06:38:01,304,42446066,42446461,0,1633,157,272,id0120023,0.0046,113.51361148872391,3.7007,999999,7,272,3.7007,1,0,-73.9564889,40.7840414,-73.9613632,40.7742767
11,id0205796,2016-01-28 06:33:10,2016-01-28 06:38:54,344,42438894,42445926,0,921,170,153,id0205796,0.0046,64.07304875221075,2.0853,999999,8,153,2.0853,1,0,-73.968978,40.754251,-73.9765162,40.7566054
12,id3802622,2016-01-28 06:50:45,2016-01-28 06:57:12,387,42435654,42445926,0,1732,1225,288,id3802622,0.0046,120.45832442975421,3.9227999999999996,999999,83,288,3.9227999999999996,1,0,-73.991177,40.75533,-73.9765162,40.7566054
13,id0348804,2016-01-28 06:59:15,2016-01-28 07:09:16,601,4443775465,42445926,0,2371,1735,395,id0348804,0.0046,164.80401517321442,5.3735,999999,476,477,5.305910472000001,30,0,-73.9948451,40.7502936,-73.9765162,40.7566054
14,id1083063,2016-01-28 06:33:16,2016-01-28 06:41:32,496,42428458,42436055,0,2184,176,364,id1083063,0.0046,151.7862352939394,4.9504,999999,9,364,4.9504,1,0,-73.9947496,40.7278266,-74.0102387,40.7194446
15,id2375066,2016-01-28 06:33:24,2016-01-28 06:42:38,554,42430075,42432444,0,3338,184,556,id2375066,0.0046,232.031164800325,7.5645999999999995,999999,351,624,6.872915832,21,0,-73.9545659,40.7697674,-73.9765282,40.7507724
16,id0593092,2016-01-28 06:34:12,2016-01-28 06:48:42,870,42430295,42438509,0,5228,232,871,id0593092,0.0046,363.38463765084947,11.8486,999999,220,873,11.498170368,20,1,-73.9887,40.7485163,-73.9521805,40.7730268
17,id0822747,2016-01-28 06:34:14,2016-01-28 06:40:32,378,42435657,42445930,0,1972,234,328,id0822747,0.0046,137.13813050601127,4.4668,999999,12,328,4.4668,1,0,-73.9907278,40.7559486,-73.9746825,40.7591136
18,id0843364,2016-01-28 06:34:19,2016-01-28 06:54:03,1184,7802856372,42434871,0,7297,239,1216,id0843364,0.0046,507.1570348883909,16.539099999999998,999999,443,1279,14.812111296,30,1,-73.9773742,40.7742906,-74.0100069,40.7207656
19,id2895571,2016-01-28 06:34:19,2016-01-28 06:47:23,784,42428674,42436119,0,7413,239,1235,id2895571,0.0046,515.2618031149646,16.8005,999999,443,1385,15.489981552,30,0,-73.9766072,40.7883609,-74.008207,40.730343
20,id1223389,2016-01-28 06:35:30,2016-01-28 06:47:25,715,42427390,42428476,0,2547,310,424,id1223389,0.0046,177.0787349188524,5.7709,999999,15,424,5.7709,1,0,-74.005535,40.745816,-73.991921,40.731166
21,id2819170,2016-01-28 06:35:35,2016-01-28 06:43:39,484,42436705,42442898,0,2366,315,394,id2819170,0.0046,164.4779501914838,5.3614,999999,16,394,5.3614,1,0,-73.9709918,40.7583747,-73.9786461,40.7410388
22,id0330766,2016-01-28 06:35:40,2016-01-28 06:40:24,284,42446472,42446987,0,2491,320,415,id0330766,0.0046,173.143918211343,5.6455,999999,351,415,4.826530008000001,21,1,-73.9582529,40.7729692,-73.9732717,40.7552316
23,id2693330,2016-01-28 06:36:17,2016-01-28 06:45:09,532,9140654137,42437890,0,2406,357,401,id2693330,0.0046,167.21505591447718,5.4536,999999,219,402,4.805814708,20,1,-73.9776193,40.7521935,-73.995645,40.744099
24,id3813171,2016-01-28 06:56:59,2016-01-28 07:12:48,949,9140654137,42436056,0,5204,1599,867,id3813171,0.0046,361.71665704322373,11.7942,999999,477,951,10.887746232000001,31,1,-73.9776193,40.7521935,-74.0101194,40.7201244
