,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id3210714,2016-01-31 16:00:01,2016-01-31 16:35:23,2122,42435736,42437339,0,10402,0,1733,id3210714,0.0046,723.016318934541,23.5748,999999,547,1917,21.399858144,32,0,-73.9580118,40.8007934,-73.987502,40.724584
1,id1040848,2016-01-31 16:00:04,2016-01-31 16:14:25,861,42454679,42429874,0,4015,3,669,id1040848,0.0046,279.06068679557535,9.0999,999999,521,682,8.289287532,31,1,-73.9651415,40.7750436,-73.988194,40.743451
2,id0359747,2016-01-31 16:00:09,2016-01-31 16:11:31,682,42455051,42433573,0,2196,8,366,id0359747,0.0046,152.6202255977522,4.9776,999999,2,366,4.9776,1,0,-73.984837,40.724269,-74.0039188,40.7208693
3,id3752816,2016-01-31 16:03:39,2016-01-31 16:13:50,611,42451593,42440345,0,2270,218,378,id3752816,0.0046,157.80602776098095,5.1438,999999,21,378,5.1438,1,0,-73.9883771,40.7164549,-74.006531,40.708227
4,id1258528,2016-01-31 16:00:59,2016-01-31 16:03:18,139,42429375,42430770,0,921,58,153,id1258528,0.0046,64.07304875221075,2.0853,999999,6,153,2.0853,1,0,-74.0001742,40.7378614,-74.004688,40.730321
5,id3544888,2016-01-31 16:01:07,2016-01-31 16:21:56,1249,42439389,42446701,0,3961,66,660,id3544888,0.0046,275.3077304284176,8.9775,999999,521,688,7.933317300000001,31,0,-73.9622984,40.7789465,-73.9850345,40.7477803
6,id2986194,2016-01-31 16:01:18,2016-01-31 16:11:32,614,42428012,42436701,0,2813,77,468,id2986194,0.0046,195.60838194308687,6.3723,999999,393,510,5.748832308,21,0,-73.9527843,40.7681847,-73.974231,40.7597325
7,id1306767,2016-01-31 16:15:44,2016-01-31 16:33:37,1073,42453604,42436701,0,4919,943,819,id1306767,0.0046,341.97368026224274,11.1459,999999,178,872,10.721097468,20,0,-73.985752,40.723009,-73.974231,40.7597325
8,id2120702,2016-01-31 16:01:25,2016-01-31 16:13:41,736,42436746,42427762,0,2799,84,466,id2120702,0.0046,194.59253129892238,6.3421,999999,383,466,6.109345404,21,1,-73.9852432,40.7446313,-73.973478,40.7636614
9,id0129058,2016-01-31 16:19:07,2016-01-31 16:22:46,219,42436911,42427762,0,1608,1146,268,id0129058,0.0046,111.7547007109224,3.6448,999999,334,282,3.5827495679999997,20,0,-73.9642235,40.7763048,-73.973478,40.7636614
10,id0348641,2016-01-31 16:01:30,2016-01-31 16:09:21,471,42443353,42445740,0,2146,89,357,id0348641,0.0046,149.23098991129763,4.8612,999999,10,357,4.8612,1,0,-73.9721836,40.7864893,-73.9530275,40.7801285
11,id0565466,2016-01-31 16:25:21,2016-01-31 16:41:42,981,42443353,42443081,0,4630,1520,771,id0565466,0.0046,321.8669828005584,10.4916,999999,450,997,10.397284200000001,21,0,-73.9721836,40.7864893,-73.9391862,40.7950746
12,id1808473,2016-01-31 16:01:57,2016-01-31 16:21:15,1158,42455643,42447196,0,6306,116,1051,id1808473,0.0046,438.2619046536547,14.2936,999999,531,1242,13.210068384,30,1,-73.988561,40.7691175,-73.9434852,40.7960725
13,id3395491,2016-01-31 16:02:12,2016-01-31 16:13:59,707,42436475,42439994,0,2588,131,431,id3395491,0.0046,179.90677081202162,5.8646,999999,229,446,5.495577816000001,20,0,-73.9670325,40.7724555,-73.9846299,40.7592102
14,id1340228,2016-01-31 16:02:42,2016-01-31 16:07:24,282,42435624,42453630,0,711,161,118,id1340228,0.0046,49.47821843548581,1.6093,999999,17,118,1.6093,1,0,-73.9984812,40.7452932,-74.003236,40.748974
15,id0840175,2016-01-31 16:02:47,2016-01-31 16:07:19,272,42428013,42443046,0,1753,166,292,id0840175,0.0046,121.85351452685246,3.9727,999999,18,292,3.9727,1,0,-73.9523229,40.7688236,-73.949421,40.7810592
16,id0249784,2016-01-31 16:20:58,2016-01-31 16:31:35,637,42428657,42428595,0,1303,1257,217,id0249784,0.0046,90.57887813387043,2.9527,999999,119,217,2.9527,1,0,-73.9791229,40.7852008,-73.9823204,40.7739188
17,id0401297,2016-01-31 16:03:35,2016-01-31 16:08:07,272,42430063,42448257,0,1539,214,256,id0401297,0.0046,107.02354939857273,3.4861,999999,20,256,3.4861,1,0,-73.9591761,40.7717042,-73.9461964,40.7729859
18,id1922589,2016-01-31 16:04:06,2016-01-31 16:07:08,182,42428643,42424032,0,521,245,86,id1922589,0.0046,36.31623391483178,1.1771,999999,22,86,1.1771,1,0,-73.9814257,40.7810582,-73.9856862,40.780311
