,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id2726440,2016-01-26 08:05:58,2016-01-26 08:22:30,992,42446472,42449956,0,2485,348,414,id2726440,0.0046,172.72692305943653,5.6319,999999,453,563,5.614865796,21,0,-73.9582529,40.7729692,-73.9707545,40.7558255
1,id0230793,2016-01-26 08:00:59,2016-01-26 08:19:42,1123,42436060,42428480,0,2590,49,431,id0230793,0.0046,180.08863115237327,5.8675999999999995,999999,2,431,5.8675999999999995,1,0,-74.0098818,40.721468,-73.9914619,40.7317445
2,id3099256,2016-01-26 08:01:10,2016-01-26 08:07:14,364,42431004,42435308,0,1718,60,286,id3099256,0.0046,119.44247378558973,3.8926,999999,5,286,3.8926,1,0,-73.9844758,40.7798086,-73.9707754,40.7833527
3,id1477291,2016-01-26 08:01:23,2016-01-26 08:21:08,1185,42432861,42438881,0,1320,73,220,id1477291,0.0046,91.73893341941393,2.992,999999,6,220,2.992,1,0,-73.9652916,40.75931,-73.9760473,40.7572354
4,id3799647,2016-01-26 08:14:02,2016-01-26 08:18:28,266,3786901743,42438881,0,1368,832,228,id3799647,0.0046,95.07489463466533,3.1008,999999,87,228,3.1008,1,0,-73.9812606,40.7470325,-73.9760473,40.7572354
5,id0491329,2016-01-26 08:01:31,2016-01-26 08:15:32,841,4461990857,42430371,0,2118,81,353,id0491329,0.0046,147.19928862296868,4.8008,999999,7,353,4.8008,1,0,-73.9910985,40.7503422,-73.9786085,40.7623991
6,id0616619,2016-01-26 08:01:57,2016-01-26 08:07:14,317,6176628861,42442943,0,1073,107,178,id0616619,0.0046,74.67978789022304,2.4283,999999,12,178,2.4283,1,0,-73.9709379,40.7451694,-73.971263,40.751122
7,id2060396,2016-01-26 08:13:22,2016-01-26 08:41:16,1674,42428049,42427251,0,10160,792,1693,id2060396,0.0046,706.1546525179324,23.0278,999999,524,2165,22.818471972,42,0,-73.9447758,40.779146,-74.005691,40.706375
8,id3923131,2016-01-26 08:02:31,2016-01-26 08:06:00,209,42447007,100522728,0,1035,141,172,id3923131,0.0046,71.99595663843286,2.3437,999999,14,172,2.3437,1,0,-73.9686254,40.7616133,-73.9752404,40.7552643
9,id3592251,2016-01-26 08:05:16,2016-01-26 08:12:13,417,42445653,100522728,0,712,306,118,id3592251,0.0046,49.56914860566163,1.6108,999999,32,118,1.6108,1,0,-73.9789564,40.7501833,-73.9752404,40.7552643
10,id3142440,2016-01-26 08:02:56,2016-01-26 08:10:52,476,1061531447,42437305,0,1718,166,286,id3142440,0.0046,119.44247378558973,3.8926,999999,15,286,3.8926,1,0,-73.9820525,40.7713467,-73.9764355,40.7857321
11,id3073436,2016-01-26 08:23:15,2016-01-26 08:52:05,1730,42449954,42434087,0,388,1385,64,id3073436,0.0046,27.051410402714573,0.8764,999999,142,64,0.8764,1,0,-73.9721346,40.7539308,-73.972581,40.7533179
12,id1906243,2016-01-26 08:03:03,2016-01-26 08:13:58,655,42440401,42442937,0,3875,173,645,id1906243,0.0046,269.41652383052445,8.7795,999999,17,645,8.7795,1,0,-73.9837985,40.7215294,-73.9721985,40.7498355
13,id1083609,2016-01-26 08:18:45,2016-01-26 08:49:25,1840,42440401,596775914,0,5209,1115,868,id1083609,0.0046,362.0427220249543,11.8063,999999,522,1066,11.001061140000001,32,0,-73.9837985,40.7215294,-73.9731489,40.7584833
14,id2338910,2016-01-26 08:03:10,2016-01-26 08:18:53,943,42446266,42453398,0,4751,180,791,id2338910,0.0046,330.2978160088627,10.7651,999999,501,961,10.09840212,32,1,-73.9840243,40.7433005,-74.0134178,40.7144376
15,id1573331,2016-01-26 08:03:19,2016-01-26 08:13:57,638,42446889,42449308,0,1919,189,319,id1573331,0.0046,133.47610430902927,4.3459,999999,233,334,3.741606288,20,0,-73.9811531,40.7332587,-73.9822189,40.7457757
16,id3998569,2016-01-26 08:03:30,2016-01-26 08:10:22,412,42434974,42439178,0,1425,200,237,id3998569,0.0046,99.10064151235063,3.2277000000000005,999999,21,237,3.2277000000000005,1,0,-73.9730267,40.7444484,-73.982267,40.73602
17,id2695453,2016-01-26 08:03:34,2016-01-26 08:10:28,414,42429659,42449341,0,1551,204,258,id2695453,0.0046,107.8575397023856,3.5133,999999,23,258,3.5133,1,0,-73.995018,40.73986,-74.007238,40.74347
18,id3646560,2016-01-26 08:03:37,2016-01-26 08:18:45,908,561042191,42437914,0,2661,207,443,id3646560,0.0046,185.00164280507454,6.029299999999999,999999,24,443,6.029299999999999,1,0,-73.9809459,40.7477928,-74.004168,40.74769
19,id1351558,2016-01-26 08:04:14,2016-01-26 08:43:00,2326,42435755,42443807,0,6675,244,1112,id1351558,0.0046,463.97139943047415,15.127699999999999,999999,499,1211,13.243327944,32,1,-73.95632,40.8031162,-73.977432,40.753717
20,id2517514,2016-01-26 08:04:27,2016-01-26 08:37:59,2012,42442410,8828140387,0,4984,257,830,id2517514,0.0046,346.4696967630375,11.294,999999,485,941,10.446916416,21,0,-73.9853181,40.7735306,-73.9443667,40.7797691
21,id1622981,2016-01-26 08:04:29,2016-01-26 08:12:22,473,42446072,42443363,0,2037,259,339,id1622981,0.0046,141.63414700680613,4.6149,999999,29,339,4.6149,1,0,-73.9555695,40.7852993,-73.9694081,40.7903169
22,id1743263,2016-01-26 08:04:56,2016-01-26 08:17:20,744,42430249,42430358,0,3032,286,505,id1743263,0.0046,210.7644120530972,6.871,999999,30,505,6.871,1,0,-73.997805,40.736032,-73.9804176,40.7599106
23,id1663693,2016-01-26 08:16:04,2016-01-26 08:45:09,1745,42446800,42430358,0,6218,954,1036,id1663693,0.0046,432.1888377154098,14.092600000000001,999999,498,1201,13.756400891999998,32,0,-74.0152427,40.7160103,-73.9804176,40.7599106
24,id0443818,2016-01-26 08:05:13,2016-01-26 08:29:48,1475,42442960,42437890,0,4047,303,674,id0443818,0.0046,281.3275228954591,9.1709,999999,236,676,8.123973432,20,1,-73.9657784,40.7586402,-73.995645,40.744099
25,id0516085,2016-01-26 08:25:54,2016-01-26 08:31:19,325,42454010,9140654137,0,1076,1544,179,id0516085,0.0046,74.82399253160204,2.4374000000000002,999999,157,179,2.4374000000000002,1,0,-73.9716752,40.7462999,-73.9776193,40.7521935
26,id0270267,2016-01-26 08:05:29,2016-01-26 08:21:24,955,42428065,42430352,0,3007,319,501,id0270267,0.0046,209.00550127529567,6.8151,999999,462,501,6.8124315719999995,21,1,-73.9805809,40.7832069,-73.981341,40.758645
27,id1307863,2016-01-26 08:05:59,2016-01-26 08:18:39,760,42430694,42435646,0,1773,349,295,id1307863,0.0046,123.28636032292337,4.0165,999999,35,295,4.0165,1,0,-73.9955216,40.7646184,-73.9925251,40.7534779
28,id2062809,2016-01-26 08:06:15,2016-01-26 08:17:03,648,42452951,42436700,0,2276,365,379,id2062809,0.0046,158.22302291288742,5.1574,999999,36,379,5.1574,1,0,-73.962763,40.7783119,-73.9758441,40.7604084
29,id0923628,2016-01-26 08:06:16,2016-01-26 08:09:52,216,42432932,42432897,0,814,366,135,id0923628,0.0046,56.658066188070876,1.842,999999,37,135,1.842,1,0,-73.9515008,40.8120151,-73.9527655,40.8050309
30,id2075933,2016-01-26 08:06:45,2016-01-26 08:18:10,685,42429976,561042188,0,2578,395,429,id2075933,0.0046,179.2546408485604,5.8404,999999,309,429,5.44050822,20,1,-73.9663227,40.7647193,-73.9819128,40.7464559
31,id0379464,2016-01-26 08:07:00,2016-01-26 08:17:14,614,42446932,42437654,0,1606,410,267,id0379464,0.0046,111.70142623971924,3.6372,999999,233,267,3.147849936,20,1,-73.9829135,40.7420239,-73.9906121,40.7510092
32,id1841928,2016-01-26 08:07:00,2016-01-26 08:12:24,324,42442918,42442881,0,1428,410,238,id1841928,0.0046,99.24484615372958,3.2367999999999997,999999,417,238,2.92142034,21,1,-73.9744929,40.7466775,-73.9826949,40.7354311
33,id1350385,2016-01-26 08:07:03,2016-01-26 08:24:16,1033,42421996,42455662,0,2991,413,498,id1350385,0.0046,207.93637615992802,6.7773,999999,499,498,5.996377008,32,2,-73.9707862,40.7884325,-73.970281,40.768025
34,id2833341,2016-01-26 08:28:27,2016-01-26 08:52:35,1448,42421996,42430324,0,4430,1697,738,id2833341,0.0046,307.92428244729473,10.0398,999999,171,738,10.0398,1,0,-73.9707862,40.7884325,-73.9850397,40.7535585
35,id3297864,2016-01-26 08:07:40,2016-01-26 08:20:25,765,42428305,42446013,0,3061,450,510,id3297864,0.0046,212.7584576424535,6.9375,999999,185,525,6.31587948,20,0,-73.9848631,40.7601316,-73.9635486,40.7743723
36,id2010674,2016-01-26 08:07:45,2016-01-26 08:17:58,613,42445972,42449961,0,1507,455,251,id2010674,0.0046,104.75671329868896,3.4151,999999,47,251,3.4151,1,0,-73.9686697,40.7673451,-73.9698433,40.7570938
37,id3654770,2016-01-26 08:08:29,2016-01-26 08:47:34,2345,42428034,42439955,0,5804,499,967,id3654770,0.0046,403.4161722338664,13.1542,999999,524,996,11.697700332,42,1,-73.9476241,40.7752458,-73.9896878,40.7522886
38,id2145181,2016-01-26 08:08:39,2016-01-26 08:14:47,368,42431111,42428814,0,1240,509,206,id2145181,0.0046,86.26472197342719,2.8076,999999,50,206,2.8076,1,0,-73.9704195,40.7990767,-73.9649437,40.8067507
39,id2658920,2016-01-26 08:09:16,2016-01-26 08:18:00,524,42442889,42434807,0,1740,546,290,id2658920,0.0046,120.92859405286377,3.944,999999,52,290,3.944,1,0,-73.9809087,40.7378801,-73.993813,40.746618
40,id2627768,2016-01-26 08:09:33,2016-01-26 08:33:22,1429,42445374,42450025,0,3948,563,658,id2627768,0.0046,274.3828099544289,8.9488,999999,500,687,8.059944863999998,32,0,-73.9797197,40.7463897,-73.9563382,40.7755929
41,id0849982,2016-01-26 08:09:43,2016-01-26 08:30:27,1244,42428917,62915509,0,8006,573,1334,id0849982,0.0046,556.453392983525,18.145400000000002,999999,471,1368,15.667260696,21,0,-73.9529044,40.823318,-73.9995827,40.7630589
42,id1121282,2016-01-26 08:09:54,2016-01-26 08:16:43,409,42430122,42436377,0,1251,584,208,id1121282,0.0046,87.00778210706424,2.8333,999999,55,208,2.8333,1,0,-74.0051934,40.7198568,-74.0068382,40.7302239
43,id1929587,2016-01-26 08:09:55,2016-01-26 08:38:14,1699,42422006,42459098,0,4401,585,733,id1929587,0.0046,305.9302368579384,9.9733,999999,462,798,9.881289683999999,21,0,-73.9751319,40.7902552,-73.9738807,40.7571346
44,id3874227,2016-01-26 08:10:02,2016-01-26 08:12:33,151,42446814,42449597,0,602,592,100,id3874227,0.0046,41.88137553099431,1.363,999999,57,100,1.363,1,0,-74.0145636,40.717113,-74.0084008,40.7143685
45,id0350558,2016-01-26 08:10:04,2016-01-26 08:13:50,226,42430241,42427369,0,1102,594,183,id0350558,0.0046,76.67383347957937,2.4948,999999,58,183,2.4948,1,0,-73.998714,40.734784,-73.9909583,40.7396792
46,id3107682,2016-01-26 08:10:06,2016-01-26 08:39:56,1790,42428010,42452353,0,3360,596,560,id3107682,0.0046,233.51728506759906,7.616,999999,524,574,6.97717686,42,2,-73.953249,40.7675414,-73.9785239,40.7566562
47,id2937421,2016-01-26 08:10:09,2016-01-26 08:14:57,288,42434871,42431602,0,1104,599,184,id2937421,0.0046,76.72710795078254,2.5023999999999997,999999,60,184,2.5023999999999997,1,0,-74.0100069,40.7207656,-74.0048235,40.7134886
48,id0372841,2016-01-26 08:10:14,2016-01-26 08:25:02,888,42437881,2821304138,0,3800,604,633,id0372841,0.0046,264.13979149711986,8.6118,999999,218,648,8.19139938,20,0,-73.9895926,40.741556,-74.0076602,40.7125409
49,id0315746,2016-01-26 08:10:34,2016-01-26 08:21:25,651,42449089,42446528,0,1902,624,317,id0315746,0.0046,132.1874631543373,4.3112,999999,62,317,4.3112,1,0,-74.0083743,40.7355248,-73.990027,40.732756
50,id1928226,2016-01-26 08:10:42,2016-01-26 08:19:50,548,1061531810,42438862,0,1391,632,231,id1928226,0.0046,96.78053094126366,3.1491,999999,63,231,3.1491,1,0,-73.9754239,40.7895472,-73.9792791,40.7818365
51,id0855784,2016-01-26 08:10:43,2016-01-26 08:18:12,449,42433604,42454006,0,916,633,152,id0855784,0.0046,63.746983770480135,2.0732,999999,64,152,2.0732,1,0,-73.9826931,40.7509457,-73.9731874,40.7469356
52,id2456254,2016-01-26 08:21:25,2016-01-26 08:35:06,821,42439955,42454006,0,1660,1275,276,id2456254,0.0046,115.45438260687708,3.7596000000000003,999999,125,276,3.7596000000000003,1,0,-73.9896878,40.7522886,-73.9731874,40.7469356
53,id1208236,2016-01-26 08:10:46,2016-01-26 08:31:00,1214,42437914,42456211,0,2639,636,439,id1208236,0.0046,183.51552253780048,5.9779,999999,193,458,5.5924674119999995,20,0,-74.004168,40.74769,-73.9940304,40.7312837
54,id3397991,2016-01-26 08:27:04,2016-01-26 08:57:05,1801,42437914,42446070,0,7078,1614,1179,id3397991,0.0046,492.0010047783805,16.0404,999999,439,1386,15.565304856000001,21,0,-74.004168,40.74769,-73.9560335,40.7846666
55,id1471083,2016-01-26 08:10:50,2016-01-26 08:17:28,398,42423674,42445961,0,979,640,163,id1471083,0.0046,68.06113993092339,2.2183,999999,67,163,2.2183,1,0,-73.979076,40.766876,-73.9700424,40.7654664
56,id1502405,2016-01-26 08:10:51,2016-01-26 08:28:06,1035,42428444,42431877,0,2765,641,460,id1502405,0.0046,192.27242072783542,6.2635000000000005,999999,218,460,6.222471132,20,1,-73.997785,40.724235,-74.011576,40.7040261
