,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id0281663,2016-01-31 00:00:00,2016-01-31 00:20:02,1202,42435671,42445481,0,5368,0,894,id0281663,0.0046,373.15738648504885,12.1644,999999,1361,963,10.835957028,30,0,-73.9888429,40.7585323,-74.0015648,40.7173003
1,id0662334,2016-01-31 00:23:44,2016-01-31 00:37:56,852,42435671,42429374,0,3179,1424,529,id0662334,0.0046,221.0450862093789,7.2019,999999,858,529,7.080250152,21,1,-73.9888429,40.7585323,-73.997341,40.736668
2,id3804799,2016-01-31 00:00:33,2016-01-31 00:03:52,199,7802856341,42423674,0,1174,33,195,id3804799,0.0046,81.6777753024565,2.658,999999,3,195,2.658,1,0,-73.9782852,40.7730308,-73.979076,40.766876
3,id0594931,2016-01-31 00:00:40,2016-01-31 00:09:33,533,1919595911,42431165,0,1046,40,174,id0594931,0.0046,72.7390167720699,2.3693999999999997,999999,4,174,2.3693999999999997,1,0,-73.987157,40.7224103,-73.9936333,40.7272967
4,id2908510,2016-01-31 00:00:43,2016-01-31 00:15:46,903,4597668036,42429838,0,4364,43,727,id2908510,0.0046,303.3373357763239,9.8902,999999,1361,742,8.961994092,30,2,-73.9890621,40.7365758,-74.010201,40.707694
5,id2448401,2016-01-31 00:00:45,2016-01-31 00:22:02,1277,42429394,42432083,0,2592,45,432,id2448401,0.0046,180.1419056235764,5.8751999999999995,999999,6,432,5.8751999999999995,1,0,-74.0053043,40.7400297,-73.9916591,40.7224082
6,id3803794,2016-01-31 00:01:13,2016-01-31 00:06:56,343,42449341,4443775465,0,1717,73,286,id3803794,0.0046,119.3515436154139,3.8911,999999,8,286,3.8911,1,0,-74.007238,40.74347,-73.9948451,40.7502936
7,id0809260,2016-01-31 00:20:54,2016-01-31 00:38:07,1033,42449341,42445374,0,3276,1254,546,id0809260,0.0046,227.6793529409091,7.425599999999999,999999,149,546,7.425599999999999,1,0,-74.007238,40.74347,-73.9797197,40.7463897
8,id2137139,2016-01-31 00:26:34,2016-01-31 00:37:07,633,42449341,42443336,0,4734,1594,789,id2137139,0.0046,329.00917485417074,10.7304,999999,1473,788,10.00188048,42,3,-74.007238,40.74347,-73.9787995,40.7774164
9,id1528677,2016-01-31 00:01:25,2016-01-31 00:12:23,658,42428037,42431039,0,3180,85,530,id1528677,0.0046,221.00743051040615,7.208,999999,444,544,6.619377252,20,0,-73.947122,40.775929,-73.9773591,40.7895614
10,id0087206,2016-01-31 00:01:27,2016-01-31 00:11:44,617,42430324,42438503,0,4156,87,692,id0087206,0.0046,288.9243657999507,9.4172,999999,828,806,8.631061632,21,0,-73.9850397,40.7535585,-73.9567991,40.7749613
11,id2885986,2016-01-31 00:03:20,2016-01-31 00:15:36,736,42430324,42431560,0,2273,200,378,id2885986,0.0046,158.07881827150845,5.1483,999999,24,378,5.1483,1,0,-73.9850397,40.7535585,-73.9862074,40.7672471
12,id3635041,2016-01-31 00:01:36,2016-01-31 00:09:56,500,42446036,42441521,0,2593,96,432,id3635041,0.0046,180.2328357937522,5.8767,999999,444,431,5.503317204,20,1,-73.959311,40.780173,-73.9763032,40.7940047
13,id1267873,2016-01-31 00:01:37,2016-01-31 00:11:53,616,42446466,42443532,0,3932,97,655,id1267873,0.0046,273.31368483906124,8.911,999999,877,836,8.780014116,21,0,-73.9598376,40.7736384,-73.9898591,40.7622326
14,id3250002,2016-01-31 00:03:44,2016-01-31 00:05:31,107,42446466,42446021,0,479,224,79,id3250002,0.0046,33.39726785148679,1.0819,999999,28,79,1.0819,1,0,-73.9598376,40.7736384,-73.9621391,40.7763197
15,id2610795,2016-01-31 00:01:45,2016-01-31 00:20:32,1127,5079840929,42436942,0,2048,105,341,id2610795,0.0046,142.37720714044318,4.6406,999999,382,356,4.036828344,20,0,-73.9853534,40.7177011,-73.985444,40.731658
16,id1232188,2016-01-31 00:02:18,2016-01-31 00:12:50,632,42436088,42428493,0,2449,138,408,id1232188,0.0046,170.22495214799795,5.5503,999999,15,408,5.5503,1,0,-74.0090917,40.7260025,-73.9907352,40.7347874
17,id3771922,2016-01-31 00:02:20,2016-01-31 00:12:28,608,42427386,42440325,0,1755,140,292,id3771922,0.0046,122.03537486720408,3.9757,999999,16,292,3.9757,1,0,-74.0027323,40.7446399,-73.9852356,40.7388351
18,id2638951,2016-01-31 00:02:47,2016-01-31 00:19:44,1017,42436486,42455013,0,5611,167,935,id2638951,0.0046,389.9813972026849,12.7175,999999,1373,1012,11.118129072,31,1,-73.9606044,40.769747,-73.9770983,40.7264706
19,id0091002,2016-01-31 00:02:52,2016-01-31 00:06:57,245,42428312,42421969,0,1119,172,186,id0091002,0.0046,77.83388876512285,2.5341,999999,18,186,2.5341,1,0,-73.9832608,40.7627381,-73.9810473,40.7692904
20,id0011995,2016-01-31 00:02:58,2016-01-31 00:09:18,380,42443353,42446041,0,1602,178,267,id0011995,0.0046,111.33770555901597,3.6311999999999998,999999,19,267,3.6311999999999998,1,0,-73.9721836,40.7864893,-73.9583086,40.7815341
21,id1251041,2016-01-31 00:02:59,2016-01-31 00:14:16,677,42436575,42443027,0,5094,179,849,id1251041,0.0046,354.0288839685564,11.5464,999999,1388,864,10.057632695999999,30,1,-73.9875133,40.7415369,-73.9550613,40.7733456
22,id2292763,2016-01-31 00:03:02,2016-01-31 00:14:16,674,42429412,42448162,0,2818,182,469,id2292763,0.0046,195.93444692481745,6.3844,999999,21,469,6.3844,1,0,-74.0074994,40.7409399,-74.007052,40.718269
23,id3706570,2016-01-31 00:03:03,2016-01-31 00:19:41,998,42439170,42455357,0,2625,183,437,id3706570,0.0046,182.499671893636,5.947699999999999,999999,22,437,5.947699999999999,1,0,-73.9845088,40.7369623,-74.008051,40.7393804
24,id0424833,2016-01-31 00:03:11,2016-01-31 00:09:18,367,42439440,42449333,0,1687,191,281,id0424833,0.0046,117.26656785588176,3.8231,999999,23,281,3.8231,1,0,-73.991563,40.749706,-73.992654,40.73733
25,id2426711,2016-01-31 00:23:27,2016-01-31 00:33:42,615,42439440,3430331121,0,1986,1407,331,id2426711,0.0046,138.0253952810273,4.5016,999999,523,346,4.03165488,20,0,-73.991563,40.749706,-73.9795605,40.7381869
26,id3713779,2016-01-31 00:24:35,2016-01-31 00:39:11,876,42439440,42449886,0,2581,1475,430,id3713779,0.0046,179.39884548993936,5.8495,999999,523,553,5.8104431519999995,20,1,-73.991563,40.749706,-73.9886146,40.7313257
27,id1797704,2016-01-31 00:03:21,2016-01-31 00:15:38,737,42445018,42434965,0,2806,201,467,id1797704,0.0046,195.10045662100458,6.3572,999999,766,482,5.533180656,21,0,-73.9907674,40.7609858,-73.975394,40.745442
28,id3966256,2016-01-31 00:12:30,2016-01-31 00:16:15,225,42437289,42434965,0,1575,750,262,id3966256,0.0046,109.52552031001129,3.5677,999999,82,262,3.5677,1,0,-73.9807369,40.7338271,-73.975394,40.745442
29,id0435602,2016-01-31 00:18:06,2016-01-31 00:20:54,168,42445018,42435702,0,752,1086,125,id0435602,0.0046,52.306254328654994,1.7029999999999998,999999,133,125,1.7029999999999998,1,0,-73.9907674,40.7609858,-73.9851938,40.7635566
30,id0346296,2016-01-31 00:03:27,2016-01-31 00:11:28,481,9143542440,42430811,0,2154,207,359,id0346296,0.0046,149.70125953440728,4.8824,999999,26,359,4.8824,1,0,-73.9986254,40.7502671,-74.002395,40.7343413
31,id2546652,2016-01-31 00:03:39,2016-01-31 00:11:32,473,1061531593,42449644,0,7347,219,1224,id2546652,0.0046,510.674856443994,16.6509,999999,521,1525,15.789536484,20,1,-73.9721586,40.7939314,-73.933226,40.852213
32,id2733511,2016-01-31 00:03:46,2016-01-31 00:10:21,395,589100164,42440743,0,1713,226,285,id2733511,0.0046,119.11640880385909,3.8805,999999,412,300,3.5235681239999996,20,0,-73.9741842,40.7371757,-73.982557,40.7313565
33,id1036892,2016-01-31 00:27:11,2016-01-31 00:40:28,797,42430694,42440743,0,5162,1631,860,id1036892,0.0046,358.7976909798787,11.699,999999,858,977,11.546983439999998,21,0,-73.9955216,40.7646184,-73.982557,40.7313565
34,id0586816,2016-01-31 00:03:49,2016-01-31 00:12:49,540,1061531731,3099327952,0,3223,229,537,id0586816,0.0046,224.01732674392704,7.3047,999999,521,552,6.367625796,20,0,-73.9740197,40.7914304,-73.9497548,40.8020733
35,id2317065,2016-01-31 00:04:10,2016-01-31 00:10:41,391,42452973,42422899,0,1138,250,189,id2317065,0.0046,79.17580439101795,2.5764,999999,31,189,2.5764,1,0,-73.9835911,40.7497076,-73.9721346,40.7456709
36,id3644132,2016-01-31 00:06:29,2016-01-31 00:21:11,882,42452973,42432897,0,7450,389,1241,id3644132,0.0046,517.8547041965791,16.8836,999999,1571,1689,16.710167376,42,2,-73.9835911,40.7497076,-73.9527655,40.8050309
