,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id1441592,2016-01-26 16:00:20,2016-01-26 16:09:20,540,42446849,42437536,0,1931,0,321,id1441592,0.0046,134.31009461284208,4.3731,999999,0,321,4.3731,1,0,-74.0159377,40.715103,-74.009984,40.705148
1,id2177424,2016-01-26 16:24:29,2016-01-26 16:34:02,573,42430736,1061531509,0,1539,1449,256,id2177424,0.0046,107.02354939857273,3.4861,999999,96,256,3.4861,1,0,-73.992786,40.76837,-73.9820408,40.7705208
2,id3280312,2016-01-26 16:01:16,2016-01-26 16:34:12,1976,42439996,42430394,0,1165,56,194,id3280312,0.0046,80.98798964002262,2.6399,999999,5,194,2.6399,1,0,-73.984174,40.759841,-73.976244,40.7656797
3,id1229769,2016-01-26 16:14:06,2016-01-26 16:46:07,1921,42438800,42430394,0,2048,826,341,id1229769,0.0046,142.37720714044318,4.6406,999999,59,341,4.6406,1,0,-73.9601116,40.7704223,-73.976244,40.7656797
4,id3596648,2016-01-26 16:01:44,2016-01-26 16:16:53,909,42440004,42445867,0,2795,84,465,id3596648,0.0046,194.35739648736754,6.3315,999999,6,465,6.3315,1,0,-73.9828071,40.7617189,-73.9879839,40.7408836
5,id3768555,2016-01-26 16:01:50,2016-01-26 16:42:04,2414,42449938,42428003,0,3205,90,534,id3768555,0.0046,222.76634128820768,7.2639,999999,7,534,7.2639,1,0,-73.9763094,40.7482576,-73.9547034,40.765554
6,id0834521,2016-01-26 16:02:52,2016-01-26 16:16:41,829,42448701,4461990857,0,1995,152,332,id0834521,0.0046,138.71518094346115,4.5197,999999,10,332,4.5197,1,0,-73.983148,40.7388264,-73.9910985,40.7503422
7,id0036392,2016-01-26 16:03:01,2016-01-26 16:10:20,439,42436539,42434175,0,1328,161,221,id0036392,0.0046,92.33778891167195,3.0086,999999,11,221,3.0086,1,0,-73.9574044,40.7827919,-73.947588,40.7835688
8,id2137695,2016-01-26 16:03:10,2016-01-26 16:16:05,775,42446991,42432700,0,1721,170,286,id2137695,0.0046,119.71526429611714,3.8971,999999,12,286,3.8971,1,0,-73.972362,40.756498,-73.9883858,40.7591595
9,id2928389,2016-01-26 16:03:12,2016-01-26 16:25:33,1341,42440453,42430479,0,4748,172,791,id2928389,0.0046,330.02502549833537,10.7606,999999,190,805,9.27713184,21,0,-73.9751336,40.7584878,-73.9481444,40.7896845
10,id1463973,2016-01-26 16:04:44,2016-01-26 16:23:53,1149,42439440,42442937,0,2217,264,369,id1463973,0.0046,154.14400156399893,5.0229,999999,177,384,4.486344084000001,20,0,-73.991563,40.749706,-73.9721985,40.7498355
11,id0472315,2016-01-26 16:12:43,2016-01-26 16:33:51,1268,42439440,42436935,0,2127,743,354,id0472315,0.0046,147.88907428540253,4.8189,999999,156,402,4.6004163479999995,20,1,-73.991563,40.749706,-73.9922554,40.7345291
12,id1942405,2016-01-26 16:03:39,2016-01-26 16:22:49,1150,42438791,42428663,0,2496,199,416,id1942405,0.0046,173.4699831930736,5.6576,999999,122,485,5.507313336,20,0,-73.9649361,40.7724629,-73.9781723,40.7864652
13,id1848446,2016-01-26 16:27:09,2016-01-26 16:35:50,521,42438791,42446070,0,1550,1609,258,id1848446,0.0046,107.76660953220977,3.5118,999999,105,258,3.5118,1,0,-73.9649361,40.7724629,-73.9560335,40.7846666
14,id1572800,2016-01-26 16:04:12,2016-01-26 16:13:17,545,42447176,4163883691,0,570,232,95,id1572800,0.0046,39.61453943111054,1.292,999999,18,95,1.292,1,0,-73.949061,40.7884296,-73.9523242,40.7839294
15,id2372348,2016-01-26 16:04:59,2016-01-26 16:35:20,1821,42436531,42430989,0,3169,279,528,id2372348,0.0046,220.26437037676916,7.1823,999999,162,622,7.03309872,20,0,-73.9610636,40.7608639,-73.987236,40.7760176
16,id2466458,2016-01-26 16:04:59,2016-01-26 16:24:29,1170,42435275,42444500,0,3501,279,583,id2466458,0.0046,243.3809640719743,7.9333,999999,223,778,7.815155904,21,0,-73.9759643,40.7762242,-73.9502957,40.7839085
17,id3376025,2016-01-26 16:21:27,2016-01-26 16:35:10,823,42435275,42442492,0,2101,1267,350,id3376025,0.0046,146.03923333742523,4.7615,999999,254,364,4.6055690039999995,30,1,-73.9759643,40.7762242,-73.9726862,40.7908684
18,id2547520,2016-01-26 16:06:12,2016-01-26 16:19:02,770,42430651,42437654,0,1411,352,235,id2547520,0.0046,98.08479086818612,3.1975,999999,24,235,3.1975,1,0,-74.0001285,40.7582961,-73.9906121,40.7510092
