,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id3717197,2016-01-30 08:31:02,2016-01-30 08:41:47,645,42453575,42435844,0,3852,0,642,id3717197,0.0046,267.7108875239261,8.7312,999999,0,642,8.7312,1,0,-73.954817,40.789205,-73.946546,40.816502
1,id2376435,2016-01-30 08:31:27,2016-01-30 08:47:40,973,42431002,42448257,0,4452,25,742,id2376435,0.0046,309.41040271456876,10.0912,999999,288,756,9.257626356,21,0,-73.984973,40.7791245,-73.9461964,40.7729859
2,id1512027,2016-01-30 08:31:37,2016-01-30 08:40:43,546,42443975,42430358,0,2137,35,356,id1512027,0.0046,148.54120424886378,4.8431,999999,127,371,4.428498576,20,0,-73.997767,40.7564802,-73.9804176,40.7599106
3,id2667343,2016-01-30 08:31:56,2016-01-30 08:36:58,302,42427915,42428020,0,2254,54,375,id2667343,0.0046,156.73690264561336,5.106,999999,288,375,4.92527106,21,1,-73.9717218,40.7820299,-73.9504368,40.7714021
4,id3223795,2016-01-30 08:32:05,2016-01-30 08:44:01,716,62915525,42428170,0,3940,63,656,id3223795,0.0046,273.91254033131924,8.9276,999999,223,753,8.447693064,21,0,-74.0002834,40.7625427,-73.9903368,40.7371276
5,id0105879,2016-01-30 08:32:40,2016-01-30 08:39:53,433,42432703,42454378,0,3059,98,509,id0105879,0.0046,212.7051831712503,6.9299,999999,223,509,6.1818700799999995,21,1,-73.9912267,40.7603553,-73.9913883,40.7390984
6,id1275847,2016-01-30 08:33:03,2016-01-30 08:49:10,967,42446466,42431868,0,9413,121,1568,id1275847,0.0046,654.3030490401563,21.3323,999999,318,1937,20.06643342,32,0,-73.9598376,40.7736384,-74.0115503,40.7049909
7,id0015667,2016-01-30 08:45:38,2016-01-30 08:50:23,285,42446466,42447020,0,1370,876,228,id0015667,0.0046,95.25675497501697,3.1038,999999,55,228,3.1038,1,0,-73.9598376,40.7736384,-73.9676986,40.7628504
8,id3909665,2016-01-30 08:33:08,2016-01-30 08:47:41,873,42430375,246580736,0,4000,126,666,id3909665,0.0046,278.0824918503836,9.063600000000001,999999,298,808,8.772831864,21,0,-73.978141,40.7630416,-74.0076356,40.7481885
9,id3865418,2016-01-30 08:33:38,2016-01-30 08:40:35,417,42431549,42440459,0,1443,156,240,id3865418,0.0046,100.3516269680699,3.2685,999999,9,240,3.2685,1,0,-73.9805314,40.7648393,-73.9719073,40.7571246
10,id2556545,2016-01-30 08:33:58,2016-01-30 08:45:52,714,42436527,42428458,0,5043,176,840,id2556545,0.0046,350.54871811192595,11.4285,999999,318,870,10.266912108,32,1,-73.9634382,40.7618673,-73.9947496,40.7278266
11,id0019467,2016-01-30 08:34:05,2016-01-30 08:40:33,388,42436364,42434271,0,2106,183,351,id0019467,0.0046,146.3652983191558,4.7736,999999,12,351,4.7736,1,0,-74.0073052,40.727328,-73.9989693,40.74463
12,id2850653,2016-01-30 08:34:10,2016-01-30 08:38:42,272,42443046,42436489,0,1557,188,259,id2850653,0.0046,108.274534854292,3.5269000000000004,999999,13,259,3.5269000000000004,1,0,-73.949421,40.7810592,-73.9583631,40.7688015
13,id0881274,2016-01-30 08:34:11,2016-01-30 08:42:41,510,596776177,42421776,0,3071,189,511,id0881274,0.0046,213.53917347506317,6.9571,999999,14,511,6.9571,1,0,-73.9545308,40.7840424,-73.9806662,40.7850271
14,id1404251,2016-01-30 08:35:04,2016-01-30 08:42:46,462,42442910,42430271,0,1855,242,309,id1404251,0.0046,128.94243210926172,4.2039,999999,126,323,3.605062812,20,0,-73.9768235,40.7435047,-73.992805,40.742901
15,id1284621,2016-01-30 08:35:32,2016-01-30 08:49:41,849,42446949,42431519,0,4040,270,673,id1284621,0.0046,280.8195975733769,9.1558,999999,318,697,8.309508756,32,2,-73.9769755,40.7501605,-74.0039573,40.7298634
16,id0385573,2016-01-30 08:35:42,2016-01-30 08:39:31,229,596799866,42439561,0,1008,280,168,id0385573,0.0046,70.05518552027971,2.2847999999999997,999999,17,168,2.2847999999999997,1,0,-73.9518597,40.7660684,-73.9596512,40.7710532
17,id0643077,2016-01-30 08:35:46,2016-01-30 08:45:12,566,42436754,42427316,0,3647,284,607,id0643077,0.0046,253.57070805808013,8.2627,999999,126,840,8.241211644,20,1,-73.9781709,40.7416496,-73.9999554,40.718016
18,id1967172,2016-01-30 08:35:57,2016-01-30 08:41:03,306,42433611,42428310,0,1673,295,278,id1967172,0.0046,116.37930308086574,3.7883,999999,127,278,3.543474048,20,1,-73.988787,40.753517,-73.9836782,40.7620858
19,id2227698,2016-01-30 08:35:58,2016-01-30 08:47:16,678,42439001,42428003,0,4912,296,818,id2227698,0.0046,341.4657549401604,11.1308,999999,221,1015,10.753548288,21,0,-73.9780305,40.7294404,-73.9547034,40.765554
20,id0034005,2016-01-30 08:43:46,2016-01-30 08:54:28,642,42431447,42428003,0,3674,764,612,id0034005,0.0046,255.38289330708486,8.3262,999999,311,695,8.252915316,30,0,-73.9674678,40.7878667,-73.9547034,40.765554
21,id3477315,2016-01-30 08:35:59,2016-01-30 08:44:55,536,42421800,42440951,0,3170,297,528,id3477315,0.0046,220.35530054694502,7.1838,999999,168,698,7.018282392,20,0,-73.9703136,40.7839863,-73.9749271,40.7616758
22,id0302709,2016-01-30 08:37:32,2016-01-30 08:42:24,292,4320028826,42446814,0,2569,390,428,id0302709,0.0046,178.56485518612652,5.8223,999999,23,428,5.8223,1,0,-74.0027408,40.7337334,-74.0145636,40.717113
23,id3766889,2016-01-30 08:38:01,2016-01-30 09:01:08,1387,42428689,42430857,0,7191,419,1198,id3766889,0.0046,499.83298249442674,16.2973,999999,320,1358,14.582579448,40,1,-73.9746797,40.7908742,-73.9955052,40.7334469
24,id3456204,2016-01-30 08:38:14,2016-01-30 08:49:18,664,42437949,561042197,0,2951,432,491,id3456204,0.0046,205.19927043693463,6.6851,999999,25,491,6.6851,1,0,-73.9963626,40.7322515,-73.978829,40.7503595
25,id3437421,2016-01-30 08:38:26,2016-01-30 08:49:46,680,42435451,42435645,0,4590,444,765,id3437421,0.0046,319.00129120841655,10.404,999999,186,898,9.902509464,20,0,-73.9985963,40.7171195,-73.9929759,40.7528582
26,id0700326,2016-01-30 08:52:54,2016-01-30 08:57:59,305,42421769,42440025,0,2130,1312,355,id0700326,0.0046,148.03327892678155,4.827999999999999,999999,272,355,4.0729593600000005,21,1,-73.9750067,40.7826383,-73.9795321,40.7662134
27,id2706915,2016-01-30 08:40:29,2016-01-30 08:55:00,871,42440459,42429773,0,5212,567,868,id2706915,0.0046,362.31551253548173,11.8108,999999,136,959,11.196796463999998,20,1,-73.9719073,40.7571246,-73.9881645,40.7186264
28,id1316280,2016-01-30 08:40:36,2016-01-30 08:50:16,580,42435422,42455643,0,2904,574,484,id1316280,0.0046,201.82565352271058,6.5824,999999,31,484,6.5824,1,0,-73.992006,40.749101,-73.988561,40.7691175
29,id1207261,2016-01-30 08:54:15,2016-01-30 09:02:11,476,42435422,42445924,0,2180,1393,363,id1207261,0.0046,151.55110048238453,4.9398,999999,98,363,4.9398,1,0,-73.992006,40.749101,-73.9769848,40.7560008
30,id1860594,2016-01-30 08:40:57,2016-01-30 08:45:38,281,42439440,42436582,0,1533,595,255,id1860594,0.0046,106.60655424666629,3.4725,999999,32,255,3.4725,1,0,-73.991563,40.749706,-73.9842643,40.7401675
31,id3408692,2016-01-30 08:50:02,2016-01-30 08:52:47,165,42446987,42436582,0,1914,1140,319,id3408692,0.0046,133.02145345815018,4.3384,999999,177,333,3.74706384,20,0,-73.9732717,40.7552316,-73.9842643,40.7401675
32,id0984778,2016-01-30 08:41:03,2016-01-30 08:45:52,289,42444916,42431777,0,1553,601,258,id0984778,0.0046,108.03940004273721,3.5163,999999,33,258,3.5163,1,0,-74.0031573,40.7440556,-74.0028182,40.730922
33,id2156283,2016-01-30 08:41:31,2016-01-30 08:50:02,511,42442935,42437654,0,1893,629,315,id2156283,0.0046,131.6262633610519,4.2885,999999,34,315,4.2885,1,0,-73.9731478,40.7485439,-73.9906121,40.7510092
34,id2530059,2016-01-30 08:59:30,2016-01-30 09:14:31,901,673008453,42437654,0,5593,1708,932,id2530059,0.0046,388.7304117469656,12.6767,999999,269,932,11.667237492,21,1,-74.0047736,40.7084063,-73.9906121,40.7510092
35,id1049102,2016-01-30 08:41:55,2016-01-30 08:52:27,632,595245920,42436439,0,4424,653,737,id1049102,0.0046,307.5072872953882,10.0262,999999,162,875,9.632892720000001,20,1,-73.9896407,40.7745453,-74.0051265,40.7408505
36,id3712047,2016-01-30 08:54:46,2016-01-30 08:57:44,178,595245920,42431005,0,907,1424,151,id3712047,0.0046,63.057198108046265,2.0551,999999,254,151,1.7275139519999998,21,1,-73.9896407,40.7745453,-73.9839762,40.7804894
37,id0756851,2016-01-30 08:42:07,2016-01-30 08:49:06,419,42435761,42438859,0,3338,665,556,id0756851,0.0046,232.031164800325,7.5645999999999995,999999,178,717,7.392875268,20,0,-73.9558634,40.8037455,-73.9764438,40.7806762
38,id1608232,2016-01-30 08:42:32,2016-01-30 08:47:49,317,7106818626,42443326,0,1750,690,291,id1608232,0.0046,121.70930988547347,3.9636,999999,179,306,3.5137991399999997,20,0,-73.9693361,40.7852953,-73.9806716,40.7748544
39,id3160468,2016-01-30 08:42:34,2016-01-30 08:45:42,188,42443353,42443326,0,1478,692,246,id3160468,0.0046,102.76266770933265,3.3486000000000002,999999,179,246,2.99881422,20,1,-73.9721836,40.7864893,-73.9806716,40.7748544
40,id0004685,2016-01-30 08:57:01,2016-01-30 09:02:33,332,42422000,42443326,0,2080,1559,346,id0004685,0.0046,144.64404324032697,4.7116,999999,108,346,4.7116,1,0,-73.9736025,40.7896131,-73.9806716,40.7748544
41,id2680599,2016-01-30 08:42:32,2016-01-30 08:51:29,537,42431678,42437881,0,4063,690,677,id2680599,0.0046,282.3966480108268,9.2087,999999,168,678,7.9027485120000005,20,1,-73.964053,40.7678542,-73.9895926,40.741556
42,id2070723,2016-01-30 08:42:55,2016-01-30 08:48:45,350,4461990857,42440012,0,2311,713,385,id2070723,0.0046,160.63406365415017,5.2375,999999,41,385,5.2375,1,0,-73.9910985,40.7503422,-73.9818975,40.7629646
43,id1093116,2016-01-30 08:43:12,2016-01-30 08:53:21,609,42440020,42430643,0,2610,730,435,id1093116,0.0046,181.39289107929568,5.916,999999,42,435,5.916,1,0,-73.9809718,40.7642332,-74.0010329,40.7570547
44,id3762563,2016-01-30 08:43:24,2016-01-30 08:49:28,364,42446275,42449985,0,2965,742,494,id3762563,0.0046,206.0865352119507,6.719899999999999,999999,221,494,5.938184352,21,1,-73.9808564,40.7419683,-73.9638433,40.7653085
45,id3605335,2016-01-30 08:43:34,2016-01-30 08:54:39,665,1061531682,42427136,0,6420,752,1070,id3605335,0.0046,446.1848125398768,14.552,999999,124,1235,13.685305152000002,20,1,-73.9744879,40.7908024,-73.942279,40.842154
46,id2260213,2016-01-30 08:43:36,2016-01-30 08:54:30,654,42443313,42435341,0,4249,754,708,id2260213,0.0046,295.323497719926,9.6303,999999,184,786,9.055845132,20,0,-73.98296,40.7717197,-73.9590861,40.7993567
47,id1921162,2016-01-30 08:44:16,2016-01-30 08:48:29,253,4862610026,42445417,0,2598,794,433,id1921162,0.0046,180.5589007754828,5.8888,999999,136,447,5.7486015120000005,20,0,-73.970072,40.7596371,-73.9753399,40.7412723
48,id0103520,2016-01-30 08:44:43,2016-01-30 08:51:34,411,2711029280,42430384,0,1375,821,229,id0103520,0.0046,95.58281995674758,3.1159,999999,48,229,3.1159,1,0,-73.9629223,40.7583127,-73.977196,40.764324
49,id2092177,2016-01-30 08:44:57,2016-01-30 08:59:32,875,42431015,42430277,0,4818,835,803,id2092177,0.0046,334.84710698086076,10.9208,999999,320,885,10.055887824,40,2,-73.9821219,40.7830301,-73.9914152,40.7448072
50,id1872966,2016-01-30 08:45:07,2016-01-30 08:48:03,176,42439392,42453575,0,1935,845,322,id1872966,0.0046,134.54522942439687,4.3837,999999,51,322,4.3837,1,0,-73.9607012,40.7782718,-73.954817,40.789205
51,id0552113,2016-01-30 08:45:10,2016-01-30 08:56:07,657,1672106382,42443381,0,3389,848,564,id0552113,0.0046,235.63991652610383,7.677899999999999,999999,284,591,6.840475416,21,0,-73.9907549,40.7750338,-73.967548,40.7928721
52,id1609835,2016-01-30 08:45:23,2016-01-30 08:51:07,344,42446814,42452817,0,954,861,159,id1609835,0.0046,66.30222915312187,2.1624,999999,53,159,2.1624,1,0,-74.0145636,40.717113,-74.0062505,40.7170848
53,id0049767,2016-01-30 08:45:33,2016-01-30 08:51:18,345,42424225,42435714,0,1987,871,331,id0049767,0.0046,138.1163254512031,4.5031,999999,54,331,4.5031,1,0,-73.9735933,40.7794868,-73.9828727,40.7667157
54,id0607848,2016-01-30 08:46:02,2016-01-30 08:51:42,340,42435680,42448338,0,1733,900,288,id0607848,0.0046,120.54925459993001,3.9242999999999997,999999,58,288,3.9242999999999997,1,0,-73.9870177,40.7610365,-73.9716163,40.7602891
55,id3038559,2016-01-30 08:47:04,2016-01-30 08:51:44,280,42439823,42428483,0,1127,962,187,id3038559,0.0046,78.4327442573809,2.5507,999999,59,187,2.5507,1,0,-73.999684,40.738552,-73.991289,40.732449
56,id2435764,2016-01-30 08:47:21,2016-01-30 09:00:10,769,42440566,42439955,0,3368,979,561,id2435764,0.0046,234.11614055985712,7.6326,999999,60,561,7.6326,1,0,-73.961618,40.7560739,-73.9896878,40.7522886
57,id3422835,2016-01-30 08:47:59,2016-01-30 08:51:18,199,42444043,42429682,0,1999,1017,333,id3422835,0.0046,138.95031575501594,4.5303,999999,61,333,4.5303,1,0,-73.9778974,40.7547483,-73.9663887,40.7704757
58,id3231709,2016-01-30 08:48:33,2016-01-30 08:58:26,593,42424408,42431490,0,2731,1051,455,id3231709,0.0046,189.82372428760002,6.1895,999999,63,455,6.1895,1,0,-74.0082309,40.7219848,-73.99312,40.736691
59,id2219678,2016-01-30 08:48:50,2016-01-30 08:54:29,339,1061531839,42440397,0,2029,1068,338,id2219678,0.0046,141.0352915145481,4.5983,999999,64,338,4.5983,1,0,-73.9769983,40.7876288,-73.9637191,40.7769889
60,id0071539,2016-01-30 08:49:01,2016-01-30 09:01:12,731,42452956,42445917,0,3977,1079,662,id0071539,0.0046,276.5054414129337,9.0107,999999,311,774,8.968441068,30,1,-73.9517225,40.7736593,-73.9788134,40.7534952
61,id0402350,2016-01-30 08:49:06,2016-01-30 08:53:35,269,42435657,42440966,0,1749,1084,291,id0402350,0.0046,121.61837971529765,3.9621,999999,66,291,3.9621,1,0,-73.9907278,40.7559486,-73.989495,40.7678263
62,id0088669,2016-01-30 08:52:55,2016-01-30 08:58:02,307,42435657,42432585,0,1160,1313,193,id0088669,0.0046,80.66192465829201,2.6278,999999,91,193,2.6278,1,0,-73.9907278,40.7559486,-73.9837062,40.7604633
63,id0329630,2016-01-30 08:50:00,2016-01-30 09:14:27,1467,42432558,42456492,0,8567,1138,1427,id0329630,0.0046,595.5067326213502,19.4147,999999,320,1539,16.883491368,40,3,-73.9783055,40.7781029,-74.006478,40.711231
64,id0103965,2016-01-30 08:50:03,2016-01-30 09:02:48,765,1272562931,42455465,0,3762,1141,627,id0103965,0.0046,261.4559602453296,8.5272,999999,70,627,8.5272,1,0,-74.0060472,40.7119157,-73.984773,40.734012
65,id0812744,2016-01-30 08:50:06,2016-01-30 08:54:37,271,1061531634,42442514,0,1594,1144,265,id0812744,0.0046,110.86743593590637,3.6100000000000003,999999,284,265,3.2095128,21,1,-73.9812236,40.7809756,-73.9717534,40.7921172
66,id1322386,2016-01-30 08:50:08,2016-01-30 09:01:23,675,9140654137,42428590,0,3351,1146,558,id1322386,0.0046,232.9560852743136,7.5933,999999,73,558,7.5933,1,0,-73.9776193,40.7521935,-73.982316,40.7730913
67,id0058424,2016-01-30 08:50:18,2016-01-30 08:57:38,440,42422899,42434140,0,2738,1156,456,id0058424,0.0046,190.3316496096823,6.2046,999999,74,456,6.2046,1,0,-73.9721346,40.7456709,-73.9899026,40.7295577
68,id2957810,2016-01-30 08:50:30,2016-01-30 08:52:29,119,42428480,42421877,0,461,1168,76,id2957810,0.0046,32.146282395767514,1.0411000000000001,999999,75,76,1.0411000000000001,1,0,-73.9914619,40.7317445,-73.9959291,40.7328569
