,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id1129618,2016-01-25 07:30:19,2016-01-25 07:48:23,1084,42446800,42430253,0,3354,7,559,id1129618,0.0046,233.1002899156926,7.602399999999999,999999,134,573,6.609460704,20,0,-74.0152427,40.7160103,-73.99684,40.737361
1,id2532747,2016-01-25 07:31:06,2016-01-25 07:46:44,938,42439968,1692450029,0,2741,54,456,id2532747,0.0046,190.60444012020972,6.2091,999999,3,456,6.2091,1,0,-73.9878881,40.7547554,-73.9818452,40.7366007
2,id2784359,2016-01-25 07:31:55,2016-01-25 07:51:49,1194,42445374,42435663,0,1963,103,327,id2784359,0.0046,136.4483448435774,4.4487000000000005,999999,4,327,4.4487000000000005,1,0,-73.9797197,40.7463897,-73.9897914,40.7572335
3,id2639963,2016-01-25 07:44:02,2016-01-25 07:51:16,434,42445953,42446031,0,1866,830,311,id2639963,0.0046,129.68549224289873,4.2296,999999,44,311,4.2296,1,0,-73.9709716,40.7642266,-73.9602361,40.7789076
4,id1848186,2016-01-25 07:33:12,2016-01-25 07:38:39,327,42446977,42456555,0,1668,180,278,id1848186,0.0046,115.92465222998668,3.7807999999999997,999999,6,278,3.7807999999999997,1,0,-73.975102,40.752741,-73.9853785,40.7414386
5,id2514621,2016-01-25 07:46:50,2016-01-25 07:52:09,319,42446977,2302133933,0,1518,998,253,id2514621,0.0046,105.49977343232598,3.4408000000000003,999999,54,253,3.4408000000000003,1,0,-73.975102,40.752741,-73.9838144,40.7407867
6,id2712762,2016-01-25 07:33:23,2016-01-25 07:42:57,574,42436710,42445651,0,1804,191,300,id2712762,0.0046,125.46226625263131,4.086,999999,7,300,4.086,1,0,-73.967152,40.756766,-73.9806735,40.7509044
7,id1271186,2016-01-25 07:33:39,2016-01-25 07:43:39,600,42436093,42435642,0,3114,207,519,id1271186,0.0046,216.42048383943552,7.058400000000001,999999,134,635,6.771126456,20,1,-74.008967,40.726746,-73.9939428,40.751532
8,id1339427,2016-01-25 07:33:56,2016-01-25 07:58:46,1490,42436400,42445947,0,5095,224,849,id1339427,0.0046,354.11981413873224,11.5479,999999,204,935,10.684187651999999,20,0,-74.0061609,40.734439,-73.9718686,40.7629676
9,id1915410,2016-01-25 07:34:21,2016-01-25 07:47:44,803,42431497,373880031,0,3451,249,575,id1915410,0.0046,239.86314251637123,7.8215,999999,10,575,7.8215,1,0,-74.0034031,40.7387661,-74.0139365,40.7137964
