,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id3720697,2016-01-31 08:30:37,2016-01-31 08:43:01,744,42435654,42428471,0,3592,0,598,id3720697,0.0046,249.7268215207465,8.1388,999999,0,598,8.1388,1,0,-73.991177,40.75533,-73.992841,40.730079
1,id1661935,2016-01-31 08:33:45,2016-01-31 08:41:25,460,42452314,42439286,0,3970,188,661,id1661935,0.0046,275.9975160908514,8.9956,999999,4,661,8.9956,1,0,-74.0148642,40.7094458,-74.006811,40.744061
2,id1829741,2016-01-31 08:33:59,2016-01-31 08:35:24,85,42449947,42442957,0,1093,202,182,id1829741,0.0046,75.9840478171455,2.4767,999999,5,182,2.4767,1,0,-73.9739491,40.7514397,-73.966702,40.757381
3,id2837745,2016-01-31 08:33:59,2016-01-31 08:50:05,966,2711029280,42436856,0,5273,202,878,id2837745,0.0046,366.57639422472187,11.9483,999999,300,896,10.113522072,31,1,-73.9629223,40.7583127,-74.0003713,40.7339701
4,id2036387,2016-01-31 08:34:07,2016-01-31 08:46:00,713,42432847,42430646,0,3742,210,623,id2036387,0.0046,260.15170031840717,8.4788,999999,205,638,7.414325844,21,0,-73.9691318,40.7609292,-74.0005846,40.7576744
5,id3892441,2016-01-31 08:47:10,2016-01-31 08:53:00,350,42431549,42430646,0,2608,993,434,id3892441,0.0046,181.3396166080925,5.9084,999999,53,434,5.9084,1,0,-73.9805314,40.7648393,-74.0005846,40.7576744
6,id1251193,2016-01-31 08:53:47,2016-01-31 08:57:51,244,42435677,42430646,0,1620,1390,270,id1251193,0.0046,112.58869101473528,3.672,999999,81,270,3.672,1,0,-73.9874753,40.7604088,-74.0005846,40.7576744
7,id0618415,2016-01-31 08:35:18,2016-01-31 08:40:41,323,486868138,42445574,0,2138,281,356,id0618415,0.0046,148.6321344190396,4.8446,999999,11,356,4.8446,1,0,-73.9865384,40.7181209,-74.005658,40.726435
8,id2102470,2016-01-31 08:41:26,2016-01-31 08:45:32,246,42430344,42435422,0,1398,649,233,id2102470,0.0046,97.15987039419745,3.1688,999999,229,233,2.8010811479999997,21,1,-73.9827118,40.7567712,-73.992006,40.749101
9,id1121363,2016-01-31 08:52:16,2016-01-31 08:58:30,374,42442286,42435422,0,3211,1299,535,id1121363,0.0046,223.1833364401142,7.2775,999999,150,549,6.371222124000001,20,0,-74.0057082,40.7256753,-73.992006,40.749101
10,id3016072,2016-01-31 08:35:50,2016-01-31 08:41:03,313,42430311,42445947,0,2228,313,371,id3016072,0.0046,154.887061697636,5.0486,999999,12,371,5.0486,1,0,-73.9868238,40.751088,-73.9718686,40.7629676
11,id2686364,2016-01-31 08:36:12,2016-01-31 08:44:05,473,42429752,246858435,0,2307,335,384,id2686364,0.0046,160.39892884259535,5.2269000000000005,999999,13,384,5.2269000000000005,1,0,-73.9940925,40.720336,-74.0135419,40.715284
12,id0254454,2016-01-31 08:36:20,2016-01-31 08:43:13,413,3718672443,42436705,0,2354,343,392,id0254454,0.0046,163.64395988767092,5.3342,999999,14,392,5.3342,1,0,-73.9815845,40.7736063,-73.9709918,40.7583747
13,id3618185,2016-01-31 08:36:30,2016-01-31 08:44:28,478,9170816531,42431678,0,1882,353,313,id3618185,0.0046,130.88320322741487,4.2628,999999,15,313,4.2628,1,0,-73.98211,40.7728902,-73.964053,40.7678542
14,id2210512,2016-01-31 08:36:31,2016-01-31 08:46:57,626,42445025,42434142,0,5037,354,839,id2210512,0.0046,350.1317229600196,11.4149,999999,229,979,10.530009684,21,0,-73.9884895,40.7641124,-73.9876651,40.7286043
15,id3815895,2016-01-31 08:36:31,2016-01-31 08:40:46,255,42427483,42430639,0,1148,354,191,id3815895,0.0046,79.82793435447915,2.6006,999999,17,191,2.6006,1,0,-74.003684,40.748355,-74.0014797,40.7564426
16,id1006698,2016-01-31 08:55:28,2016-01-31 09:02:36,428,42443046,42447144,0,686,1491,114,id1006698,0.0046,47.71930765768428,1.5534,999999,89,114,1.5534,1,0,-73.949421,40.7810592,-73.9532396,40.7826735
17,id0673927,2016-01-31 08:37:22,2016-01-31 08:54:43,1041,42443040,42430633,0,6776,405,1129,id0673927,0.0046,470.96938684270754,15.357399999999998,999999,311,1291,14.109131076,31,0,-73.951248,40.778551,-74.0019763,40.7557816
18,id2229442,2016-01-31 08:48:20,2016-01-31 08:52:10,230,42435644,42430633,0,820,1063,136,id2229442,0.0046,57.075061339977296,1.8556,999999,56,136,1.8556,1,0,-73.9934596,40.7521959,-74.0019763,40.7557816
19,id1282325,2016-01-31 08:38:59,2016-01-31 08:45:46,407,42450025,42440951,0,2733,502,455,id1282325,0.0046,190.00558462795166,6.1925,999999,311,455,5.297717988,31,2,-73.9563382,40.7755929,-73.9749271,40.7616758
20,id3308692,2016-01-31 08:39:19,2016-01-31 09:03:04,1425,42428814,42437096,0,11175,522,1862,id3308692,0.0046,776.7177633602943,25.3277,999999,314,1947,22.093300176,30,0,-73.9649437,40.8067507,-73.9883599,40.7200786
21,id2041728,2016-01-31 08:39:32,2016-01-31 08:52:29,777,42431004,42445404,0,4595,535,765,id2041728,0.0046,319.4559420592956,10.4115,999999,257,867,9.353337984,21,0,-73.9844758,40.7798086,-73.984794,40.7452501
22,id1046659,2016-01-31 08:39:41,2016-01-31 08:47:51,490,42436377,42439207,0,2011,544,335,id1046659,0.0046,139.7843060588288,4.5575,999999,26,335,4.5575,1,0,-74.0068382,40.7302239,-73.9980848,40.7196004
23,id3263649,2016-01-31 08:39:46,2016-01-31 08:47:12,446,42438889,42449333,0,3076,549,512,id3263649,0.0046,213.8652384567938,6.9692,999999,300,512,6.19921008,31,2,-73.97282,40.75587,-73.992654,40.73733
24,id0382455,2016-01-31 08:53:26,2016-01-31 09:05:24,718,42438045,42449333,0,6715,1369,1119,id0382455,0.0046,466.70850515346746,15.219899999999999,999999,302,1308,14.033714136,32,1,-73.9740595,40.7889871,-73.992654,40.73733
25,id2151504,2016-01-31 08:40:22,2016-01-31 08:53:27,785,42429773,42431154,0,3843,585,640,id2151504,0.0046,267.1496877306406,8.7085,999999,30,640,8.7085,1,0,-73.9881645,40.7186264,-74.0079644,40.7402946
26,id2936726,2016-01-31 08:40:54,2016-01-31 08:43:09,135,42428039,42428010,0,1151,617,191,id2936726,0.0046,80.1007248650066,2.6050999999999997,999999,32,191,2.6050999999999997,1,0,-73.9466301,40.7766012,-73.953249,40.7675414
27,id2492018,2016-01-31 08:41:01,2016-01-31 08:51:28,627,42431470,42446016,0,5847,624,974,id2492018,0.0046,406.4260684673872,13.2509,999999,172,1041,11.971187088,20,1,-73.982061,40.7320287,-73.9630866,40.7750035
28,id0182676,2016-01-31 08:41:22,2016-01-31 08:47:09,347,42444812,42430394,0,3298,645,549,id0182676,0.0046,229.2940590773316,7.4724,999999,313,618,7.074939528,30,1,-73.9552253,40.7826917,-73.976244,40.7656797
29,id0398891,2016-01-31 08:46:14,2016-01-31 08:53:39,445,42429896,42430394,0,3577,937,596,id0398891,0.0046,248.62004070640626,8.107099999999999,999999,127,596,7.670967312,20,1,-73.981759,40.7407284,-73.976244,40.7656797
30,id3945491,2016-01-31 08:41:50,2016-01-31 09:01:35,1185,42443406,246858433,0,10925,673,1820,id3945491,0.0046,759.3858273205759,24.7595,999999,314,2270,23.939253024,30,2,-73.9638432,40.7979207,-74.0146457,40.7111302
31,id2761514,2016-01-31 08:43:22,2016-01-31 08:50:02,400,42443406,42421972,0,3528,765,588,id2761514,0.0046,245.19314932097893,7.9968,999999,314,603,7.647381192,30,1,-73.9638432,40.7979207,-73.982236,40.7697925
32,id0500878,2016-01-31 08:42:14,2016-01-31 08:49:44,450,42439440,1825841655,0,2754,697,459,id0500878,0.0046,191.4007747250499,6.2424,999999,38,459,6.2424,1,0,-73.991563,40.749706,-73.9822581,40.7683242
33,id0262947,2016-01-31 08:52:59,2016-01-31 08:57:31,272,42439440,42445651,0,1299,1342,216,id0262947,0.0046,90.34374332231565,2.9421,999999,75,216,2.9421,1,0,-73.991563,40.749706,-73.9806735,40.7509044
34,id2750703,2016-01-31 08:42:20,2016-01-31 08:43:42,82,42431680,42448238,0,1230,703,205,id2750703,0.0046,85.4840061408175,2.788,999999,39,205,2.788,1,0,-73.962472,40.7671877,-73.9554065,40.7768695
35,id1554907,2016-01-31 08:43:31,2016-01-31 08:52:30,539,596775951,42435499,0,2461,774,410,id1554907,0.0046,171.05894245181082,5.5775,999999,258,410,5.252544132000001,21,1,-73.9713485,40.7609893,-73.959774,40.779542
36,id2333468,2016-01-31 08:43:33,2016-01-31 08:44:34,61,42447069,42436514,0,545,776,90,id2333468,0.0046,37.98421452245748,1.2315,999999,43,90,1.2315,1,0,-73.9649676,40.7666013,-73.9687667,40.7641179
37,id3931818,2016-01-31 08:43:44,2016-01-31 08:55:41,717,42434895,42433611,0,6303,787,1050,id3931818,0.0046,438.1177000122757,14.2845,999999,313,1167,13.787673744,30,0,-73.9476808,40.7903146,-73.988787,40.753517
38,id0832170,2016-01-31 08:44:50,2016-01-31 08:51:37,407,1061531768,595254571,0,2511,853,418,id0832170,0.0046,174.57676400741383,5.6893,999999,46,418,5.6893,1,0,-73.9749507,40.7901818,-73.9914364,40.7744841
39,id1996411,2016-01-31 08:45:09,2016-01-31 08:50:04,295,42428010,42438891,0,2585,872,430,id1996411,0.0046,179.76256617064263,5.8555,999999,269,430,5.429172504,21,1,-73.953249,40.7675414,-73.971214,40.7551946
40,id0489105,2016-01-31 08:46:15,2016-01-31 08:51:19,304,42432585,42445920,0,1134,938,189,id0489105,0.0046,78.81208371031465,2.5704000000000002,999999,257,189,2.164926216,21,1,-73.9837062,40.7604633,-73.9783597,40.7541119
41,id1804273,2016-01-31 08:46:57,2016-01-31 08:51:37,280,42430571,42428391,0,868,980,144,id1804273,0.0046,60.411022555228726,1.9644,999999,50,144,1.9644,1,0,-74.0091064,40.7169452,-74.0086478,40.7113846
42,id3328523,2016-01-31 08:46:58,2016-01-31 08:52:52,354,42445543,561042188,0,2200,981,366,id3328523,0.0046,152.9839462784555,4.9836,999999,122,380,4.772533704000001,20,0,-73.9911175,40.730046,-73.9819128,40.7464559
43,id2406420,2016-01-31 08:47:01,2016-01-31 08:49:40,159,42436492,42436477,0,909,984,151,id2406420,0.0046,63.2390584483979,2.0581,999999,52,151,2.0581,1,0,-73.9559988,40.7678043,-73.9654336,40.7717839
44,id2430974,2016-01-31 08:51:11,2016-01-31 08:53:46,155,42436492,42446466,0,1005,1234,167,id2430974,0.0046,69.91098087890072,2.2757,999999,68,167,2.2757,1,0,-73.9559988,40.7678043,-73.9598376,40.7736384
45,id0881144,2016-01-31 08:47:32,2016-01-31 08:53:02,330,42428701,1506445762,0,1990,1015,331,id0881144,0.0046,138.38911596173054,4.5076,999999,54,331,4.5076,1,0,-73.973746,40.7921393,-73.9638012,40.807987
46,id3663621,2016-01-31 08:47:58,2016-01-31 08:54:51,413,42440330,42436407,0,2675,1041,445,id3663621,0.0046,186.01749344923905,6.0595,999999,55,445,6.0595,1,0,-73.9814011,40.7372097,-74.0059318,40.735846
47,id1243000,2016-01-31 08:48:28,2016-01-31 08:56:13,465,3785586743,42430279,0,4493,1071,748,id1243000,0.0046,312.36702447688634,10.180299999999999,999999,193,880,9.476285351999998,21,0,-73.9646643,40.7599331,-73.990968,40.745421
48,id2843487,2016-01-31 08:48:49,2016-01-31 08:52:44,235,596776103,42438795,0,1426,1092,237,id2843487,0.0046,99.19157168252643,3.2291999999999996,999999,60,237,3.2291999999999996,1,0,-73.9563604,40.7815322,-73.9632174,40.7717494
49,id0373755,2016-01-31 08:56:11,2016-01-31 08:59:59,228,596776103,42456066,0,1178,1534,196,id0373755,0.0046,81.91291011401128,2.6685999999999996,999999,95,196,2.6685999999999996,1,0,-73.9563604,40.7815322,-73.9498734,40.7761941
50,id1799908,2016-01-31 08:48:55,2016-01-31 08:57:43,528,42451787,42430333,0,3045,1098,507,id1799908,0.0046,211.68933252708587,6.899699999999999,999999,127,523,6.663795024000001,20,0,-73.9794642,40.7355933,-73.984118,40.754842
51,id0795213,2016-01-31 08:49:29,2016-01-31 08:57:41,492,42428016,6177439750,0,2404,1132,400,id0795213,0.0046,167.16178144327398,5.446,999999,110,414,4.648050816,20,0,-73.9509381,40.7707103,-73.9692162,40.7634876
52,id3728340,2016-01-31 08:49:48,2016-01-31 09:01:37,709,42428634,42443020,0,3380,1151,563,id3728340,0.0046,234.95013086366993,7.659800000000001,999999,113,606,6.796983372,20,0,-73.9820522,40.7787867,-73.9564728,40.7713965
53,id3738552,2016-01-31 08:50:07,2016-01-31 08:59:29,562,5812723035,42453700,0,2148,1170,358,id3738552,0.0046,149.28426438250082,4.8688,999999,64,358,4.8688,1,0,-74.0103517,40.7188059,-73.9921353,40.7144213
54,id0694995,2016-01-31 08:50:36,2016-01-31 08:53:01,145,42430791,42436056,0,1571,1199,261,id0694995,0.0046,109.29038549845649,3.5571,999999,66,261,3.5571,1,0,-74.0042257,40.7311289,-74.0101194,40.7201244
55,id3870713,2016-01-31 08:51:40,2016-01-31 09:00:01,501,42440721,42430367,0,3737,1263,622,id3870713,0.0046,259.8256353366766,8.4667,999999,122,650,7.844724864,20,1,-73.9898963,40.734436,-73.9790635,40.7617737
56,id0161703,2016-01-31 08:52:06,2016-01-31 08:56:45,279,4491359481,42446701,0,1460,1289,243,id0161703,0.0046,101.51168225361334,3.3078,999999,70,243,3.3078,1,0,-73.9949335,40.7552917,-73.9850345,40.7477803
57,id2183662,2016-01-31 08:52:13,2016-01-31 08:57:54,341,42443388,1241742627,0,3011,1296,501,id2183662,0.0046,209.3692219559989,6.8210999999999995,999999,105,516,5.953431696,20,0,-73.9670281,40.7935501,-73.9843175,40.7698508
58,id3374051,2016-01-31 08:52:26,2016-01-31 08:58:27,361,42444909,5165632724,0,2104,1309,350,id3374051,0.0046,146.31202384795267,4.766,999999,73,350,4.766,1,0,-74.0044325,40.7422885,-74.0005227,40.756043
59,id3411752,2016-01-31 08:52:54,2016-01-31 09:02:08,554,42427970,42428329,0,2520,1337,420,id3411752,0.0046,175.1379638006993,5.712,999999,110,419,4.871946336000001,20,1,-73.9579018,40.7611816,-73.9818927,40.7663007
