,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id0288123,2016-01-27 06:30:55,2016-01-27 06:41:28,633,42429342,42456611,0,3384,19,564,id0288123,0.0046,235.18526567522474,7.670399999999999,999999,236,578,6.8564905199999995,20,0,-73.9493698,40.776888,-73.9720595,40.7596398
1,id2615125,2016-01-27 06:31:14,2016-01-27 06:35:04,230,42435663,42430363,0,1348,38,224,id2615125,0.0046,93.77063470774286,3.0523999999999996,999999,2,224,3.0523999999999996,1,0,-73.9897914,40.7572335,-73.9795104,40.7611595
2,id2921426,2016-01-27 06:31:22,2016-01-27 06:36:40,318,42439389,42440153,0,2594,46,432,id2921426,0.0046,180.323765963928,5.8782,999999,237,498,5.406679848,20,0,-73.9622984,40.7789465,-73.9772064,40.7585437
3,id2508293,2016-01-27 06:31:28,2016-01-27 06:42:48,680,42430673,561042190,0,2575,52,429,id2508293,0.0046,178.98185033803296,5.8359,999999,4,429,5.8359,1,0,-73.9983478,40.760855,-73.9814522,40.7471129
4,id2796068,2016-01-27 06:32:33,2016-01-27 06:39:39,426,42435684,42435603,0,3153,117,525,id2796068,0.0046,219.19524526140157,7.1445,999999,7,525,7.1445,1,0,-73.9861011,40.7622941,-74.0011226,40.7416736
5,id0939677,2016-01-27 06:32:34,2016-01-27 06:43:46,672,42430160,561042200,0,4110,118,685,id0939677,0.0046,285.6416790559024,9.315999999999999,999999,8,685,9.315999999999999,1,0,-74.00373,40.72625,-73.9782906,40.7515077
6,id1701544,2016-01-27 06:33:23,2016-01-27 06:55:04,1301,42440566,4708064890,0,7024,167,1170,id1701544,0.0046,488.2480484112227,15.918,999999,178,1197,13.900198176,20,0,-73.961618,40.7560739,-73.9544117,40.805728
7,id3024172,2016-01-27 06:34:32,2016-01-27 06:46:33,721,42435657,42455675,0,3907,236,651,id3024172,0.0046,271.55477406125965,8.8551,999999,248,655,8.105224668,20,1,-73.9907278,40.7559486,-73.95924,40.763366
8,id0324714,2016-01-27 06:34:38,2016-01-27 06:38:57,259,4347550074,42439440,0,2344,242,390,id0324714,0.0046,162.9918299242097,5.3100000000000005,999999,13,390,5.3100000000000005,1,0,-73.980785,40.7675992,-73.991563,40.749706
9,id3560005,2016-01-27 06:45:55,2016-01-27 06:59:04,789,42452956,42446986,0,3347,919,557,id3560005,0.0046,232.72095046275882,7.5827,999999,475,718,7.272725256,31,1,-73.9517225,40.7736593,-73.9737345,40.7546125
10,id2142571,2016-01-27 06:35:03,2016-01-27 06:40:26,323,5426969134,42449945,0,1558,267,259,id2142571,0.0046,108.36546502446782,3.5284000000000004,999999,15,259,3.5284000000000004,1,0,-73.9620534,40.7550423,-73.9744614,40.7507646
11,id2417567,2016-01-27 06:35:03,2016-01-27 06:45:40,637,42430115,42430394,0,5872,267,978,id2417567,0.0046,408.18497924518863,13.306799999999999,999999,470,1154,13.031327184,30,2,-74.0053609,40.7182987,-73.976244,40.7656797
12,id2552988,2016-01-27 06:35:12,2016-01-27 06:54:00,1128,42443353,42437287,0,6833,276,1138,id2552988,0.0046,474.99513372039274,15.4843,999999,203,1195,14.164631688,20,1,-73.9721836,40.7864893,-73.9831222,40.7348458
13,id3787125,2016-01-27 06:35:29,2016-01-27 06:52:38,1029,42446455,279151954,0,9409,293,1568,id3787125,0.0046,653.9393283594532,21.3263,999999,406,1786,20.070271583999997,21,0,-73.9646773,40.7756805,-74.0137834,40.7024066
14,id1059839,2016-01-27 06:35:51,2016-01-27 06:44:20,509,42443024,42446971,0,3100,315,516,id1059839,0.0046,215.53321906441954,7.0236,999999,236,571,6.609040728,20,1,-73.9560108,40.7720257,-73.975558,40.752116
15,id3362364,2016-01-27 06:48:41,2016-01-27 06:52:39,238,42432861,42446971,0,1487,1085,247,id3362364,0.0046,103.45245337176648,3.3667,999999,75,247,3.3667,1,0,-73.9652916,40.75931,-73.975558,40.752116
16,id2200073,2016-01-27 06:45:34,2016-01-27 06:50:01,267,42435642,42430629,0,821,898,136,id2200073,0.0046,57.16599151015312,1.8571,999999,59,136,1.8571,1,0,-73.9939428,40.751532,-74.0024719,40.7551193
17,id2081961,2016-01-27 06:37:02,2016-01-27 06:42:04,302,42443040,42446086,0,1402,386,233,id2081961,0.0046,97.5235910749007,3.1748000000000003,999999,21,233,3.1748000000000003,1,0,-73.951248,40.778551,-73.9541623,40.787231
18,id0429226,2016-01-27 06:37:41,2016-01-27 06:50:55,794,42430004,42430367,0,6027,425,1004,id0429226,0.0046,418.93592302458,13.6589,999999,470,1019,12.086162999999999,30,1,-74.0092662,40.7132584,-73.9790635,40.7617737
19,id2071844,2016-01-27 06:37:49,2016-01-27 06:42:51,302,42425127,596776127,0,1919,433,319,id2071844,0.0046,133.47610430902927,4.3459,999999,23,319,4.3459,1,0,-73.9529821,40.7917218,-73.9592044,40.7776415
20,id2209278,2016-01-27 06:37:52,2016-01-27 06:51:15,803,42445917,42436056,0,5226,436,871,id2209278,0.0046,363.2027773104978,11.845600000000001,999999,406,871,10.894349904,21,1,-73.9788134,40.7534952,-74.0101194,40.7201244
21,id3407300,2016-01-27 06:48:53,2016-01-27 07:11:36,1363,42443268,42436056,0,9365,1097,1560,id3407300,0.0046,650.9670878249049,21.2235,999999,357,1671,19.360265807999998,21,0,-73.9557683,40.787896,-74.0101194,40.7201244
22,id0334352,2016-01-27 06:59:35,2016-01-27 07:17:45,1090,42442898,42436056,0,4492,1739,748,id0334352,0.0046,312.27609430671055,10.1788,999999,252,765,8.881403052,20,0,-73.9786461,40.7410388,-74.0101194,40.7201244
23,id2574549,2016-01-27 06:38:18,2016-01-27 06:46:36,498,42446889,42445653,0,2472,462,412,id2574549,0.0046,171.80200258544784,5.6032,999999,264,482,5.4643576199999995,20,0,-73.9811531,40.7332587,-73.9789564,40.7501833
