,id,pickup_datetime,dropoff_datetime,trip_duration,origin,destination,status,dist,treq,ttrav,pax_id,VoT,delta,u,u_PT,ride_id,ttrav_sh,u_sh,kind,position,x_org,y_org,x_dest,y_dest
0,id0613636,2016-01-29 16:00:20,2016-01-29 16:06:49,389,42440463,42445236,0,1602,14,267,id0613636,0.0046,111.33770555901597,3.6311999999999998,999999,3,267,3.6311999999999998,1,0,-73.9703016,40.7564471,-73.9611049,40.7690611
1,id0257213,2016-01-29 16:01:01,2016-01-29 16:14:38,817,42428010,42432825,0,2413,55,402,id0257213,0.0046,167.7229812365594,5.4687,999999,337,402,5.327635368,21,1,-73.953249,40.7675414,-73.9723653,40.7622945
2,id0394624,2016-01-29 16:27:53,2016-01-29 16:33:03,310,42434074,42432825,0,879,1667,146,id0394624,0.0046,61.15408268886576,1.9901,999999,260,146,1.976089692,21,1,-73.9774351,40.7553817,-73.9723653,40.7622945
3,id3565960,2016-01-29 16:01:07,2016-01-29 16:17:00,953,1773084405,42429663,0,2784,61,464,id3565960,0.0046,193.48575048458207,6.3104,999999,5,464,6.3104,1,0,-73.9917292,40.7263628,-74.0035806,40.7434761
4,id3002931,2016-01-29 16:01:51,2016-01-29 16:14:48,777,42447115,42429981,0,1832,105,305,id3002931,0.0046,127.36538167181182,4.151,999999,6,305,4.151,1,0,-73.9579154,40.7762681,-73.962515,40.763113
5,id3493306,2016-01-29 16:01:57,2016-01-29 16:29:53,1676,42429690,42437142,0,5629,111,938,id3493306,0.0046,391.2323826584042,12.7583,999999,294,1076,11.849123832,21,0,-73.9615602,40.7684383,-73.9610565,40.8068316
6,id1845945,2016-01-29 16:02:13,2016-01-29 16:08:07,354,596776115,596776057,0,1238,127,206,id1845945,0.0046,86.08286163307557,2.8045999999999998,999999,8,206,2.8045999999999998,1,0,-73.9568188,40.780903,-73.9639346,40.7711546
7,id1285120,2016-01-29 16:16:17,2016-01-29 16:21:23,306,42429659,42454742,0,1269,971,211,id1285120,0.0046,88.2587675627835,2.8741,999999,78,211,2.8741,1,0,-73.995018,40.73986,-74.003874,40.738129
8,id2146448,2016-01-29 16:02:46,2016-01-29 16:13:10,624,42435642,42453545,0,1726,160,287,id2146448,0.0046,120.04132927784778,3.9092000000000002,999999,13,287,3.9092000000000002,1,0,-73.9939428,40.751532,-74.0016372,40.7613201
9,id2134889,2016-01-29 16:03:00,2016-01-29 16:08:02,302,42440022,42440935,0,986,174,164,id2134889,0.0046,68.56906525300563,2.2334,999999,14,164,2.2334,1,0,-73.980036,40.765521,-73.9875948,40.7704036
